2025-07-10 22:16:20: Rename start: 07/10/2025 22:16:20 (Î≥ÄÍ≤??úÏûë)
2025-07-10 22:41:16: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\resolve\test\resolver\other_path\lib\other-lib.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:41:17: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - restaurant ??your_program
2025-07-10 22:41:17: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - Restaurant ??Your_Program
2025-07-10 22:41:17: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:41:17: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\resolve\test\shadowed_core\node_modules\util\index.js - restaurant ??your_program
2025-07-10 22:41:17: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\resolve\test\shadowed_core\node_modules\util\index.js - Restaurant ??Your_Program
2025-07-10 22:41:17: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\resolve\test\shadowed_core\node_modules\util\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:41:55: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\tldts\dist\index.cjs.min.js - restaurant ??your_program
2025-07-10 22:41:55: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\tldts\dist\index.esm.min.js - restaurant ??your_program
2025-07-10 22:41:55: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\tldts\dist\index.umd.min.js - restaurant ??your_program
2025-07-10 22:41:55: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\tldts\dist\cjs\index.js - restaurant ??your_program
2025-07-10 22:41:56: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\tldts\dist\cjs\src\data\trie.js - restaurant ??your_program
2025-07-10 22:41:56: Changed: C:\your_program\backup_2025-07-10_17-00-38\restaurant_frontend\node_modules\tldts\dist\es6\src\data\trie.js - restaurant ??your_program
2025-07-10 22:42:54: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\client-only\index.js - restaurant ??your_program
2025-07-10 22:42:54: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\client-only\index.js - Restaurant ??Your_Program
2025-07-10 22:42:54: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\client-only\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:43:16: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\dist\compiled\client-only\index.js - restaurant ??your_program
2025-07-10 22:43:16: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\dist\compiled\client-only\index.js - Restaurant ??Your_Program
2025-07-10 22:43:16: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\dist\compiled\client-only\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:43:31: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\dist\compiled\server-only\empty.js - restaurant ??your_program
2025-07-10 22:43:31: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\dist\compiled\server-only\empty.js - Restaurant ??Your_Program
2025-07-10 22:43:31: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\dist\compiled\server-only\empty.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:44:15: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\font\google\index.js - restaurant ??your_program
2025-07-10 22:44:15: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\font\google\index.js - Restaurant ??Your_Program
2025-07-10 22:44:15: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\font\google\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:44:15: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\font\local\index.js - restaurant ??your_program
2025-07-10 22:44:15: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\font\local\index.js - Restaurant ??Your_Program
2025-07-10 22:44:15: Changed: C:\your_program\backup_2025-07-10_17-04-08\core\frontend\node_modules\next\font\local\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:45:41: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\@sideway\address\lib\tlds.js - restaurant ??your_program
2025-07-10 22:46:07: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\command-exists\test\executable-script.js - restaurant ??your_program
2025-07-10 22:46:07: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\command-exists\test\executable-script.js - Restaurant ??Your_Program
2025-07-10 22:46:07: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\command-exists\test\executable-script.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:46:07: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\command-exists\test\non-executable-script.js - restaurant ??your_program
2025-07-10 22:46:07: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\command-exists\test\non-executable-script.js - Restaurant ??Your_Program
2025-07-10 22:46:07: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\command-exists\test\non-executable-script.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:46:57: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\v5\Report.js - restaurant ??your_program
2025-07-10 22:46:57: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\v5\Report.js - Restaurant ??Your_Program
2025-07-10 22:46:57: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\v5\Report.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:46:57: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\v6\Report.js - restaurant ??your_program
2025-07-10 22:46:57: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\v6\Report.js - Restaurant ??Your_Program
2025-07-10 22:46:57: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\v6\Report.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:46:58: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\xmlbuilder\prettifyJs2Xml.js - restaurant ??your_program
2025-07-10 22:46:58: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\xmlbuilder\prettifyJs2Xml.js - Restaurant ??Your_Program
2025-07-10 22:46:58: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\fast-xml-parser\src\xmlbuilder\prettifyJs2Xml.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\pathfilter\deep_ref\main.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\pathfilter\deep_ref\main.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\pathfilter\deep_ref\main.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\mug.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\mug.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\mug.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\baz\doom.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\baz\doom.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\baz\doom.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\browser_field\a.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\browser_field\a.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\browser_field\a.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\browser_field\b.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\browser_field\b.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\browser_field\b.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\other_path\root.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\other_path\root.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\other_path\root.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\other_path\lib\other-lib.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\other_path\lib\other-lib.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\other_path\lib\other-lib.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - restaurant ??your_program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - Restaurant ??Your_Program
2025-07-10 22:49:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\requireg\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\pathfilter\deep_ref\main.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\pathfilter\deep_ref\main.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\pathfilter\deep_ref\main.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\mug.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\mug.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\mug.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\baz\doom.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\baz\doom.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\baz\doom.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\browser_field\a.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\browser_field\a.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\browser_field\a.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\browser_field\b.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\browser_field\b.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\browser_field\b.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\false_main\index.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\false_main\index.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\false_main\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\multirepo\packages\package-b\index.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\multirepo\packages\package-b\index.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\multirepo\packages\package-b\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\other_path\root.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\other_path\root.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\other_path\root.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\other_path\lib\other-lib.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\other_path\lib\other-lib.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\other_path\lib\other-lib.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\shadowed_core\node_modules\util\index.js - restaurant ??your_program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\shadowed_core\node_modules\util\index.js - Restaurant ??Your_Program
2025-07-10 22:49:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\mobile_app\node_modules\resolve\test\shadowed_core\node_modules\util\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\page.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\page_client-reference-manifest.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\dashboard\page.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\dashboard\page_client-reference-manifest.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\login\page.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\login\page_client-reference-manifest.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\_not-found\page.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\app\_not-found\page_client-reference-manifest.js - restaurant ??your_program
2025-07-10 22:49:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\server\chunks\819.js - restaurant ??your_program
2025-07-10 22:49:30: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\.next\static\chunks\app\login\page-b604d84d6526d5aa.js - restaurant ??your_program
2025-07-10 22:50:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@standard-schema\spec\dist\index.js - restaurant ??your_program
2025-07-10 22:50:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@standard-schema\spec\dist\index.js - Restaurant ??Your_Program
2025-07-10 22:50:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@standard-schema\spec\dist\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:50:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@surma\rollup-plugin-off-main-thread\tests\fixtures\empty.js - restaurant ??your_program
2025-07-10 22:50:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@surma\rollup-plugin-off-main-thread\tests\fixtures\empty.js - Restaurant ??Your_Program
2025-07-10 22:50:02: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@surma\rollup-plugin-off-main-thread\tests\fixtures\empty.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\basic.js - restaurant ??your_program
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\basic.js - Restaurant ??Your_Program
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\basic.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\nodes.js - restaurant ??your_program
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\nodes.js - Restaurant ??Your_Program
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\nodes.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\traverse.js - restaurant ??your_program
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\traverse.js - Restaurant ??Your_Program
2025-07-10 22:50:29: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\ast\esm\types\traverse.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:50:31: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\wasm-parser\esm\types\decoder.js - restaurant ??your_program
2025-07-10 22:50:31: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\wasm-parser\esm\types\decoder.js - Restaurant ??Your_Program
2025-07-10 22:50:31: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\@webassemblyjs\wasm-parser\esm\types\decoder.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:51:06: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\client-only\index.js - restaurant ??your_program
2025-07-10 22:51:06: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\client-only\index.js - Restaurant ??Your_Program
2025-07-10 22:51:06: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\client-only\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\index.js - restaurant ??your_program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\index.js - Restaurant ??Your_Program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\abc\index.js - restaurant ??your_program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\abc\index.js - Restaurant ??Your_Program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\dotdot\abc\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\xmodules\aaa\index.js - restaurant ??your_program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\xmodules\aaa\index.js - Restaurant ??Your_Program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\xmodules\aaa\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\ymodules\aaa\index.js - restaurant ??your_program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\ymodules\aaa\index.js - Restaurant ??Your_Program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\ymodules\aaa\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\zmodules\bbb\main.js - restaurant ??your_program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\zmodules\bbb\main.js - Restaurant ??Your_Program
2025-07-10 22:53:03: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\module_dir\zmodules\bbb\main.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\aaa\index.js - restaurant ??your_program
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\aaa\index.js - Restaurant ??Your_Program
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\aaa\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\ccc\index.js - restaurant ??your_program
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\ccc\index.js - Restaurant ??Your_Program
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\x\ccc\index.js - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\bbb\index.js - restaurant ??your_program
2025-07-10 22:53:04: Changed: C:\your_program\backup_2025-07-10_17-04-08\restaurant_frontend\node_modules\eslint-plugin-react\node_modules\resolve\test\node_path\y\bbb\index.js - Restaurant ??Your_Program
